"Date","Price","Open","High","Low","Vol.","Change %"
"02-02-2021","6,063.00","6,041.35","6,090.75","6,015.15","155.37M","1.39%"
"01-02-2021","5,979.85","5,862.50","6,003.95","5,801.35","134.95M","2.78%"
"29-01-2021","5,818.15","6,018.75","6,022.90","5,799.40","143.07M","-2.63%"
"28-01-2021","5,975.55","5,971.80","6,029.60","5,952.45","115.19M","-0.79%"
"27-01-2021","6,023.05","6,098.40","6,098.40","6,014.85","122.84M","-1.06%"
"25-01-2021","6,087.35","6,155.90","6,172.90","6,022.55","96.05M","-0.44%"
"22-01-2021","6,114.00","6,154.35","6,212.60","6,104.55","107.10M","-0.31%"
"21-01-2021","6,133.05","6,191.15","6,233.15","6,100.70","136.84M","-0.26%"
"20-01-2021","6,149.10","6,112.10","6,163.85","6,100.95","105.08M","0.66%"
"19-01-2021","6,108.75","6,075.55","6,124.00","6,057.80","91.86M","1.08%"
"18-01-2021","6,043.30","6,093.30","6,097.25","5,992.50","141.24M","-0.83%"
"15-01-2021","6,093.60","6,167.60","6,171.60","6,058.80","173.76M","-0.70%"
"14-01-2021","6,136.80","6,142.85","6,159.90","6,106.50","121.21M","0.18%"
"13-01-2021","6,125.70","6,153.95","6,170.15","6,074.70","216.25M","0.31%"
"12-01-2021","6,106.80","6,139.50","6,141.20","6,101.45","122.37M","-0.52%"
"11-01-2021","6,138.95","6,119.60","6,144.15","6,090.30","132.59M","1.10%"
"08-01-2021","6,072.10","6,018.30","6,081.70","6,009.10","168.84M","1.62%"
"07-01-2021","5,975.55","6,014.05","6,017.50","5,967.80","127.84M","-0.04%"
"06-01-2021","5,977.85","6,007.50","6,029.40","5,934.80","137.24M","-0.30%"
"05-01-2021","5,995.90","5,954.60","6,009.90","5,927.85","83.93M","0.36%"
"04-01-2021","5,974.50","5,970.80","5,983.55","5,927.50","99.76M","0.45%"
"01-01-2021","5,947.70","5,921.20","5,958.65","5,915.75","67.92M","0.59%"
"31-12-2020","5,912.70","5,898.70","5,918.85","5,890.95","88.09M","0.18%"
"30-12-2020","5,901.85","5,889.00","5,910.45","5,848.95","76.66M","0.59%"
"29-12-2020","5,867.20","5,893.05","5,898.80","5,840.70","83.38M","-0.07%"
"28-12-2020","5,871.45","5,860.25","5,876.65","5,846.35","70.44M","0.67%"
"24-12-2020","5,832.45","5,855.00","5,864.40","5,789.40","94.96M","0.43%"
"23-12-2020","5,807.50","5,733.20","5,817.00","5,723.65","95.64M","1.42%"
"22-12-2020","5,725.95","5,667.40","5,743.80","5,571.10","140.72M","1.00%"
"21-12-2020","5,669.25","5,841.95","5,843.10","5,566.85","139.36M","-3.10%"
"18-12-2020","5,850.50","5,839.35","5,858.85","5,813.40","114.45M","0.29%"
"17-12-2020","5,833.30","5,860.45","5,866.50","5,814.50","119.78M","-0.41%"
"16-12-2020","5,857.15","5,815.75","5,865.00","5,810.85","117.93M","1.21%"
"15-12-2020","5,787.35","5,793.45","5,796.05","5,757.50","126.62M","-0.25%"
"14-12-2020","5,801.90","5,831.75","5,838.55","5,788.85","86.64M","-0.01%"
"11-12-2020","5,802.25","5,805.55","5,823.45","5,750.80","131.70M","0.34%"
"10-12-2020","5,782.70","5,719.55","5,790.40","5,696.85","141.44M","1.08%"
"09-12-2020","5,721.15","5,714.35","5,731.00","5,706.40","104.81M","0.54%"
"08-12-2020","5,690.25","5,713.85","5,738.70","5,656.75","114.01M","-0.10%"
"07-12-2020","5,696.15","5,642.90","5,701.80","5,638.30","120.55M","1.03%"
"04-12-2020","5,637.85","5,584.70","5,643.35","5,583.30","125.00M","1.35%"
"03-12-2020","5,562.80","5,541.40","5,569.30","5,516.60","126.19M","1.06%"
"02-12-2020","5,504.25","5,456.50","5,509.95","5,446.80","114.96M","1.18%"
"01-12-2020","5,440.00","5,458.80","5,458.80","5,392.75","107.60M","0.92%"
"27-11-2020","5,390.40","5,391.10","5,417.95","5,337.20","242.36M","0.41%"
"26-11-2020","5,368.65","5,353.65","5,381.30","5,307.65","94.05M","0.63%"
"25-11-2020","5,335.20","5,441.15","5,445.00","5,321.05","117.29M","-1.62%"
"24-11-2020","5,422.95","5,400.35","5,442.00","5,397.70","118.34M","0.66%"
"23-11-2020","5,387.45","5,401.50","5,402.10","5,359.65","92.05M","0.15%"
"20-11-2020","5,379.35","5,329.90","5,383.75","5,322.75","132.64M","1.33%"
"19-11-2020","5,308.55","5,305.85","5,372.55","5,297.55","149.57M","-0.32%"
"18-11-2020","5,325.35","5,320.15","5,330.55","5,286.65","125.88M","-0.04%"
"17-11-2020","5,327.50","5,349.85","5,349.85","5,310.15","103.40M","0.69%"
"13-11-2020","5,291.00","5,289.00","5,310.80","5,274.15","99.45M","0.12%"
"12-11-2020","5,284.75","5,255.00","5,288.70","5,248.50","124.14M","0.52%"
"11-11-2020","5,257.60","5,228.85","5,262.60","5,184.55","158.35M","1.03%"
"10-11-2020","5,203.90","5,250.65","5,251.50","5,165.65","207.23M","-0.27%"
"09-11-2020","5,217.80","5,202.35","5,223.75","5,172.45","123.43M","1.27%"
"06-11-2020","5,152.15","5,175.55","5,203.10","5,145.65","121.50M","-0.26%"
"05-11-2020","5,165.60","5,117.15","5,170.60","5,113.95","110.71M","1.73%"
"04-11-2020","5,077.80","5,050.90","5,100.50","5,047.25","86.87M","0.62%"
"03-11-2020","5,046.60","5,058.10","5,072.90","5,040.65","134.84M","0.38%"
"02-11-2020","5,027.60","5,033.55","5,044.40","5,001.50","114.47M","0.27%"
"30-10-2020","5,013.90","5,069.20","5,087.40","4,988.15","121.59M","-1.01%"
"29-10-2020","5,065.00","5,051.95","5,085.05","5,038.20","112.91M","-0.49%"
"28-10-2020","5,089.80","5,120.50","5,168.20","5,076.40","214.79M","-0.03%"
"27-10-2020","5,091.30","5,014.25","5,096.95","5,013.40","150.41M","1.72%"
"26-10-2020","5,005.45","5,080.95","5,080.95","4,986.30","117.14M","-1.19%"
"23-10-2020","5,065.90","5,041.15","5,073.75","5,032.60","117.42M","1.09%"
"22-10-2020","5,011.25","5,004.75","5,021.45","4,985.25","131.68M","0.04%"
"21-10-2020","5,009.45","5,055.15","5,063.25","4,964.30","135.29M","-0.42%"
"20-10-2020","5,030.45","5,000.45","5,047.20","4,986.35","135.86M","0.44%"
"19-10-2020","5,008.60","5,016.80","5,020.35","4,987.80","113.63M","0.40%"
"16-10-2020","4,988.80","5,006.25","5,014.10","4,973.50","136.19M","0.11%"
"15-10-2020","4,983.45","5,045.95","5,068.60","4,970.25","138.35M","-1.16%"
"14-10-2020","5,041.70","5,044.75","5,049.15","5,024.50","144.79M","-0.04%"
"13-10-2020","5,043.95","5,086.45","5,115.55","5,038.05","149.39M","-0.65%"
"12-10-2020","5,076.85","5,108.20","5,109.95","5,058.60","174.28M","-0.13%"
"09-10-2020","5,083.70","5,111.95","5,132.50","5,069.85","115.49M","-0.42%"
"08-10-2020","5,104.90","5,119.10","5,124.30","5,074.35","122.38M","0.12%"
"07-10-2020","5,098.55","5,074.45","5,108.05","5,067.35","138.03M","0.67%"
"06-10-2020","5,064.55","5,061.85","5,093.90","5,049.50","132.94M","0.64%"
"05-10-2020","5,032.55","5,067.60","5,071.05","5,014.65","119.82M","-0.30%"
"01-10-2020","5,047.45","5,055.00","5,060.05","5,035.00","121.46M","0.85%"
"30-09-2020","5,005.05","4,984.20","5,027.85","4,969.05","131.43M","0.70%"
"29-09-2020","4,970.05","5,024.10","5,038.70","4,960.00","152.42M","-0.57%"
"28-09-2020","4,998.45","4,954.25","5,004.50","4,941.05","134.41M","1.62%"
"25-09-2020","4,918.90","4,856.10","4,926.55","4,844.60","192.28M","2.36%"
"24-09-2020","4,805.65","4,853.25","4,853.25","4,796.75","215.25M","-1.75%"
"23-09-2020","4,891.10","4,928.75","4,938.25","4,846.95","276.63M","-0.46%"
"22-09-2020","4,913.60","4,985.75","4,989.15","4,874.35","165.47M","-1.27%"
"21-09-2020","4,976.85","5,154.90","5,156.85","4,953.70","149.83M","-3.29%"
"18-09-2020","5,146.15","5,160.75","5,161.70","5,118.00","183.27M","0.21%"
"17-09-2020","5,135.30","5,133.10","5,154.60","5,120.10","152.95M","-0.21%"
"16-09-2020","5,145.95","5,132.85","5,158.70","5,126.45","159.07M","0.54%"
"15-09-2020","5,118.10","5,138.45","5,146.25","5,103.40","146.30M","-0.01%"
"14-09-2020","5,118.85","5,170.75","5,170.95","5,098.00","178.48M","-0.41%"
"11-09-2020","5,140.15","5,130.50","5,164.50","5,125.45","128.17M","0.22%"
"10-09-2020","5,129.05","5,127.45","5,136.30","5,095.00","151.10M","0.50%"
"09-09-2020","5,103.35","5,061.50","5,113.00","5,053.25","190.16M","0.12%"
"08-09-2020","5,097.35","5,144.60","5,152.75","5,087.20","158.65M","-0.82%"
"07-09-2020","5,139.70","5,148.20","5,157.25","5,083.75","160.56M","0.16%"
"04-09-2020","5,131.65","5,141.25","5,194.80","5,117.35","184.90M","-1.39%"
"03-09-2020","5,203.85","5,171.90","5,211.85","5,170.15","172.13M","0.90%"
"02-09-2020","5,157.55","5,143.60","5,168.20","5,114.95","196.34M","0.52%"
"01-09-2020","5,130.85","5,078.65","5,148.40","5,049.25","237.64M","1.58%"
"31-08-2020","5,050.85","5,209.95","5,214.90","5,030.30","420.65M","-2.61%"
"28-08-2020","5,186.30","5,217.25","5,221.30","5,181.00","165.68M","-0.24%"
"27-08-2020","5,198.75","5,215.80","5,217.85","5,182.65","200.41M","0.17%"
"26-08-2020","5,190.15","5,215.50","5,215.80","5,183.85","247.35M","-0.03%"
"25-08-2020","5,191.50","5,208.65","5,217.10","5,173.85","154.07M","0.08%"
"24-08-2020","5,187.35","5,188.10","5,202.40","5,177.45","203.37M","0.26%"
"21-08-2020","5,174.15","5,188.95","5,191.30","5,161.35","228.78M","0.55%"
"20-08-2020","5,146.00","5,130.35","5,159.05","5,113.35","357.82M","-0.36%"
"19-08-2020","5,164.75","5,167.05","5,189.75","5,159.65","261.95M","0.32%"
"18-08-2020","5,148.10","5,103.00","5,155.25","5,100.15","163.51M","1.03%"
"17-08-2020","5,095.45","5,070.80","5,102.35","5,020.00","135.37M","1.28%"
"14-08-2020","5,031.10","5,115.75","5,117.50","5,009.90","185.62M","-1.22%"
"13-08-2020","5,093.20","5,075.75","5,109.80","5,049.60","278.89M","0.40%"
"12-08-2020","5,073.15","5,061.90","5,090.30","5,050.40","164.59M","0.07%"
"11-08-2020","5,069.85","5,083.40","5,118.30","5,064.55","199.71M","0.02%"
"10-08-2020","5,068.75","5,075.65","5,093.85","5,060.95","115.75M","0.21%"
"07-08-2020","5,057.95","5,026.65","5,071.90","5,020.00","112.93M","0.65%"
"06-08-2020","5,025.10","5,025.10","5,035.55","4,999.05","127.97M","0.51%"
"05-08-2020","4,999.80","4,988.80","5,009.70","4,971.05","148.58M","0.66%"
"04-08-2020","4,967.20","4,937.90","4,981.20","4,935.20","147.51M","1.10%"
"03-08-2020","4,913.25","4,961.60","4,983.60","4,908.50","95.91M","-0.65%"
"31-07-2020","4,945.55","4,944.05","4,974.30","4,919.00","114.68M","0.20%"
"30-07-2020","4,935.85","4,984.95","5,003.90","4,923.55","164.84M","-0.53%"
"29-07-2020","4,961.95","4,983.55","5,006.65","4,946.75","117.02M","-0.45%"
"28-07-2020","4,984.55","4,940.75","4,988.80","4,931.95","141.76M","1.03%"
"27-07-2020","4,933.50","4,953.10","4,958.05","4,898.20","144.69M","-0.20%"
"24-07-2020","4,943.40","4,965.80","4,965.80","4,903.60","168.35M","-0.88%"
"23-07-2020","4,987.50","4,961.95","5,005.05","4,951.70","179.75M","0.74%"
"22-07-2020","4,950.80","4,982.00","4,986.60","4,925.75","176.09M","-0.36%"
"21-07-2020","4,968.85","5,007.30","5,024.00","4,964.35","125.52M","-0.33%"
"20-07-2020","4,985.50","4,970.50","4,991.20","4,943.75","110.82M","0.72%"
"17-07-2020","4,949.85","4,905.75","4,960.75","4,899.55","133.89M","1.07%"
"16-07-2020","4,897.60","4,888.25","4,903.85","4,811.60","117.47M","0.39%"
"15-07-2020","4,878.60","4,905.15","4,921.40","4,864.95","124.38M","-0.14%"
"14-07-2020","4,885.20","4,928.55","4,929.15","4,869.05","132.62M","-1.15%"
"13-07-2020","4,942.00","4,922.45","4,946.75","4,915.15","112.11M","0.80%"
"10-07-2020","4,902.85","4,893.65","4,929.95","4,883.45","138.15M","-0.08%"
"09-07-2020","4,906.60","4,913.65","4,917.75","4,879.75","110.81M","0.19%"
"08-07-2020","4,897.40","4,958.90","4,968.40","4,888.70","152.28M","-0.87%"
"07-07-2020","4,940.20","4,949.45","4,958.20","4,905.15","159.46M","-0.02%"
"06-07-2020","4,941.10","4,922.00","4,947.50","4,901.75","150.43M","1.02%"
"03-07-2020","4,891.25","4,872.55","4,897.65","4,865.25","175.43M","0.89%"
"02-07-2020","4,847.95","4,823.35","4,854.90","4,803.95","233.36M","1.13%"
"01-07-2020","4,793.65","4,814.50","4,814.70","4,779.80","149.55M","0.00%"
"30-06-2020","4,793.50","4,817.15","4,829.85","4,788.05","142.24M","0.35%"
"29-06-2020","4,776.85","4,777.25","4,792.00","4,746.25","193.94M","0.14%"
"26-06-2020","4,770.15","4,838.85","4,849.70","4,762.20","190.24M","-0.57%"
"25-06-2020","4,797.60","4,738.15","4,806.75","4,727.30","203.64M","0.70%"
"24-06-2020","4,764.05","4,808.30","4,862.40","4,754.90","194.38M","-0.22%"
"23-06-2020","4,774.45","4,736.70","4,781.75","4,729.70","152.40M","1.19%"
"22-06-2020","4,718.30","4,698.50","4,733.75","4,681.90","132.69M","1.09%"
"19-06-2020","4,667.65","4,647.95","4,676.15","4,628.80","195.35M","0.85%"
"18-06-2020","4,628.25","4,599.30","4,641.55","4,593.00","154.63M","0.49%"
"17-06-2020","4,605.85","4,588.95","4,633.60","4,573.80","148.54M","0.10%"
"16-06-2020","4,601.20","4,674.45","4,677.85","4,553.70","157.44M","-0.09%"
"15-06-2020","4,605.25","4,665.25","4,683.95","4,596.35","177.05M","-1.48%"
"12-06-2020","4,674.35","4,483.75","4,682.35","4,480.40","196.00M","1.19%"
"11-06-2020","4,619.35","4,702.50","4,725.30","4,611.55","146.78M","-1.69%"
"10-06-2020","4,698.90","4,733.45","4,749.95","4,682.35","142.49M","-0.48%"
"09-06-2020","4,721.40","4,758.65","4,817.55","4,709.15","196.38M","-0.68%"
"08-06-2020","4,753.70","4,829.40","4,829.40","4,745.35","173.69M","-0.44%"
"05-06-2020","4,774.80","4,784.30","4,787.45","4,736.70","213.81M","0.66%"
"04-06-2020","4,743.35","4,726.30","4,760.40","4,671.75","239.11M","0.36%"
"03-06-2020","4,726.15","4,774.15","4,789.35","4,713.75","220.23M","0.22%"
"02-06-2020","4,715.75","4,729.75","4,754.50","4,705.45","239.79M","0.24%"
"01-06-2020","4,704.30","4,666.60","4,741.05","4,658.20","257.37M","2.02%"
"29-05-2020","4,611.05","4,504.30","4,624.55","4,495.65","378.10M","1.75%"
"28-05-2020","4,531.75","4,460.45","4,541.05","4,440.35","239.54M","1.78%"
"27-05-2020","4,452.60","4,445.55","4,459.55","4,391.30","159.20M","0.30%"
"26-05-2020","4,439.50","4,448.95","4,472.25","4,421.35","257.08M","-0.03%"
"22-05-2020","4,440.75","4,425.60","4,452.90","4,389.50","190.36M","0.13%"
"21-05-2020","4,434.95","4,361.35","4,443.90","4,344.70","208.75M","1.98%"
"20-05-2020","4,349.05","4,296.25","4,358.50","4,284.00","224.51M","1.46%"
"19-05-2020","4,286.60","4,261.25","4,301.70","4,229.25","205.81M","2.04%"
"18-05-2020","4,200.70","4,325.40","4,329.55","4,193.95","175.51M","-2.74%"
"15-05-2020","4,318.90","4,322.20","4,326.05","4,279.25","165.46M","0.20%"
"14-05-2020","4,310.25","4,283.60","4,334.80","4,277.70","202.82M","-0.32%"
"13-05-2020","4,324.00","4,445.40","4,445.45","4,317.80","195.20M","0.66%"
"12-05-2020","4,295.50","4,237.15","4,308.45","4,191.50","164.88M","0.76%"
"11-05-2020","4,263.20","4,250.35","4,314.20","4,248.85","171.83M","1.11%"
"08-05-2020","4,216.50","4,268.90","4,268.90","4,210.00","163.88M","0.59%"
"07-05-2020","4,191.85","4,249.55","4,255.35","4,178.60","314.22M","-1.67%"
"06-05-2020","4,263.10","4,273.95","4,281.65","4,194.75","210.96M","-0.21%"
"05-05-2020","4,272.25","4,381.70","4,391.75","4,265.75","176.66M","-1.38%"
"04-05-2020","4,332.05","4,395.30","4,400.00","4,321.90","166.97M","-3.93%"
"30-04-2020","4,509.05","4,484.25","4,521.15","4,450.50","173.41M","1.97%"
"29-04-2020","4,422.00","4,443.75","4,444.75","4,415.15","116.27M","0.11%"
"28-04-2020","4,417.20","4,474.35","4,481.05","4,397.55","100.79M","-0.75%"
"27-04-2020","4,450.65","4,431.20","4,463.50","4,426.30","99.06M","1.20%"
"24-04-2020","4,397.90","4,400.65","4,431.95","4,380.95","120.25M","-0.61%"
"23-04-2020","4,424.90","4,455.45","4,502.25","4,409.95","186.00M","-0.59%"
"22-04-2020","4,451.35","4,354.25","4,460.40","4,316.05","169.61M","2.42%"
"21-04-2020","4,346.05","4,324.35","4,366.95","4,302.05","122.48M","-1.20%"
"20-04-2020","4,398.80","4,510.20","4,510.35","4,390.55","144.36M","-1.63%"
"17-04-2020","4,471.75","4,562.05","4,563.80","4,435.65","135.00M","0.36%"
"16-04-2020","4,455.55","4,421.75","4,493.00","4,386.85","135.04M","-0.23%"
"15-04-2020","4,465.95","4,470.50","4,545.95","4,420.85","211.93M","1.36%"
"13-04-2020","4,405.85","4,444.70","4,444.70","4,338.50","124.14M","-1.21%"
"09-04-2020","4,459.95","4,382.75","4,473.10","4,356.40","140.36M","4.05%"
"08-04-2020","4,286.45","4,233.10","4,437.35","4,217.45","146.76M","0.55%"
"07-04-2020","4,262.85","4,045.00","4,276.55","4,039.25","144.50M","8.74%"
"03-04-2020","3,920.15","3,996.85","3,996.85","3,899.60","148.98M","-0.92%"
"01-04-2020","3,956.40","4,072.65","4,082.70","3,927.90","83.15M","-2.93%"
"31-03-2020","4,076.00","4,018.75","4,092.25","3,947.80","120.62M","3.87%"
"30-03-2020","3,924.05","3,905.10","3,992.40","3,874.35","98.63M","-1.57%"
"27-03-2020","3,986.80","4,135.15","4,139.65","3,932.05","123.77M","-1.02%"
"26-03-2020","4,028.00","3,887.25","4,070.25","3,819.05","168.09M","4.62%"
"25-03-2020","3,849.95","3,662.80","3,875.70","3,654.05","153.22M","3.84%"
"24-03-2020","3,707.60","3,743.90","3,818.35","3,614.85","147.17M","1.71%"
"23-03-2020","3,645.40","3,767.65","3,850.95","3,631.85","123.95M","-11.35%"
"20-03-2020","4,112.30","3,911.05","4,146.20","3,910.65","168.47M","5.81%"
"19-03-2020","3,886.60","3,826.35","3,987.30","3,703.35","204.82M","-2.21%"
"18-03-2020","3,974.40","4,207.35","4,229.45","3,957.30","181.80M","-4.40%"
"17-03-2020","4,157.25","4,167.70","4,290.90","4,123.50","154.11M","-0.06%"
"16-03-2020","4,159.70","4,291.60","4,314.50","4,135.70","116.38M","-5.72%"
"13-03-2020","4,412.10","4,169.35","4,515.95","3,910.15","195.19M","1.01%"
"12-03-2020","4,368.15","4,527.60","4,529.35","4,317.85","207.64M","-6.57%"
"11-03-2020","4,675.10","4,643.95","4,722.40","4,637.65","130.80M","-0.09%"
"09-03-2020","4,679.35","4,762.95","4,778.85","4,631.15","111.06M","-3.36%"
"06-03-2020","4,841.90","4,791.10","4,858.75","4,773.55","95.35M","-1.41%"
"05-03-2020","4,911.25","4,892.45","4,937.50","4,884.95","96.48M","0.81%"
"04-03-2020","4,871.65","4,899.35","4,915.25","4,798.75","113.53M","-0.13%"
"03-03-2020","4,877.95","4,849.95","4,902.90","4,813.40","102.90M","1.06%"
"02-03-2020","4,826.75","4,925.20","4,960.60","4,789.70","114.40M","-0.83%"
"28-02-2020","4,867.20","4,891.15","4,903.25","4,836.15","143.13M","-2.26%"
"27-02-2020","4,979.65","4,985.80","4,985.80","4,933.10","93.13M","-0.10%"
"26-02-2020","4,984.75","5,007.90","5,024.35","4,971.25","103.95M","-0.75%"
"25-02-2020","5,022.50","5,057.70","5,089.40","5,015.55","80.28M","-0.20%"
"24-02-2020","5,032.35","5,118.25","5,118.25","5,024.75","74.47M","-2.07%"
"20-02-2020","5,138.70","5,157.35","5,178.05","5,132.65","94.65M","-0.35%"
"19-02-2020","5,156.65","5,131.00","5,163.70","5,110.40","81.43M","1.08%"
"18-02-2020","5,101.55","5,127.75","5,127.75","5,057.80","90.87M","-0.60%"
"17-02-2020","5,132.30","5,150.55","5,163.80","5,123.45","80.76M","-0.34%"
"14-02-2020","5,149.70","5,176.25","5,197.05","5,136.05","97.59M","-0.44%"
"13-02-2020","5,172.50","5,166.55","5,177.05","5,146.40","77.88M","0.11%"
"12-02-2020","5,166.95","5,123.50","5,183.65","5,119.80","65.51M","1.19%"
"11-02-2020","5,106.40","5,146.20","5,153.40","5,100.00","90.82M","-0.05%"
"10-02-2020","5,108.70","5,165.35","5,168.25","5,095.75","76.35M","-1.01%"
"07-02-2020","5,160.70","5,174.30","5,186.15","5,147.60","100.02M","0.04%"
"06-02-2020","5,158.70","5,174.80","5,192.60","5,144.25","239.83M","0.06%"
"05-02-2020","5,155.50","5,160.00","5,170.40","5,131.60","279.08M","0.31%"
"04-02-2020","5,139.70","5,094.40","5,148.90","5,071.65","214.17M","1.42%"
"03-02-2020","5,067.85","4,958.95","5,080.60","4,956.80","269.91M","1.96%"
"01-02-2020","4,970.20","5,062.55","5,110.95","4,954.75","","-1.82%"
"31-01-2020","5,062.25","5,098.20","5,112.40","5,055.00","259.99M","-0.20%"
"30-01-2020","5,072.60","5,124.00","5,126.90","5,061.85","333.33M","-0.94%"
"29-01-2020","5,120.50","5,104.95","5,130.90","5,102.80","286.04M","0.75%"
"28-01-2020","5,082.60","5,151.70","5,152.30","5,075.60","360.72M","-1.11%"
"27-01-2020","5,139.90","5,153.90","5,183.35","5,131.35","196.00M","-0.55%"
"24-01-2020","5,168.15","5,131.75","5,172.25","5,130.75","241.16M","0.74%"
"23-01-2020","5,130.35","5,099.30","5,133.40","5,082.95","437.22M","0.59%"
"22-01-2020","5,100.10","5,123.30","5,125.00","5,073.15","427.22M","-0.15%"
"21-01-2020","5,107.65","5,136.25","5,138.05","5,101.60","774.71M","-0.84%"
"20-01-2020","5,150.85","5,164.50","5,176.15","5,144.50","418.44M","-0.20%"
"17-01-2020","5,161.30","5,123.80","5,165.35","5,123.80","1.19B","0.84%"
"16-01-2020","5,118.20","5,096.80","5,122.55","5,095.40","288.93M","0.49%"
"15-01-2020","5,093.40","5,054.55","5,099.70","5,043.15","201.89M","0.79%"
"14-01-2020","5,053.40","5,014.55","5,058.55","5,008.15","140.72M","0.90%"
"13-01-2020","5,008.55","4,979.75","5,011.65","4,974.50","214.97M","0.95%"
"10-01-2020","4,961.60","4,955.30","4,965.65","4,941.20","204.80M","0.51%"
"09-01-2020","4,936.50","4,916.15","4,941.30","4,908.15","462.07M","1.48%"
"08-01-2020","4,864.70","4,818.75","4,868.95","4,815.85","389.94M","0.11%"
"07-01-2020","4,859.55","4,868.60","4,899.60","4,847.20","140.94M","0.28%"
"06-01-2020","4,846.20","4,908.25","4,910.95","4,840.10","126.25M","-1.52%"
"03-01-2020","4,921.15","4,956.85","4,956.90","4,907.75","155.35M","-0.78%"
"02-01-2020","4,959.70","4,958.80","4,968.20","4,950.70","144.08M","0.13%"
"01-01-2020","4,953.35","4,968.85","4,976.05","4,949.00","92.35M","-0.07%"
"31-12-2019","4,956.60","5,000.45","5,002.30","4,951.70","216.98M","-0.82%"
"30-12-2019","4,997.70","4,990.10","5,010.25","4,982.70","228.44M","0.39%"
"27-12-2019","4,978.05","4,960.95","4,983.80","4,955.30","197.48M","0.60%"
"26-12-2019","4,948.55","4,975.80","4,980.35","4,945.35","256.97M","-0.49%"
"24-12-2019","4,972.70","4,979.95","4,996.60","4,966.90","187.82M","-0.01%"
"23-12-2019","4,973.30","4,961.75","4,984.30","4,956.15","224.17M","0.14%"
"20-12-2019","4,966.45","4,952.25","4,975.75","4,944.00","277.80M","0.33%"
"19-12-2019","4,950.30","4,920.65","4,957.80","4,915.90","296.14M","0.62%"
"18-12-2019","4,919.75","4,908.50","4,923.30","4,873.55","424.66M","0.53%"
"17-12-2019","4,893.95","4,878.10","4,900.10","4,869.85","406.24M","0.67%"
"16-12-2019","4,861.15","4,920.95","4,927.30","4,856.70","213.96M","-1.03%"
"13-12-2019","4,911.75","4,918.25","4,921.05","4,898.55","338.02M","0.28%"
"12-12-2019","4,897.90","4,891.95","4,908.45","4,886.05","182.97M","0.40%"
"11-12-2019","4,878.45","4,873.65","4,890.05","4,856.85","324.96M","0.23%"
"10-12-2019","4,867.30","4,915.70","4,916.80","4,862.85","478.43M","-0.83%"
"09-12-2019","4,908.05","4,928.35","4,933.40","4,898.90","380.67M","-0.03%"
"06-12-2019","4,909.60","4,981.10","4,981.10","4,903.50","602.44M","-1.13%"
"05-12-2019","4,965.60","4,987.40","4,988.15","4,959.70","450.23M","-0.28%"
"04-12-2019","4,979.30","4,968.65","4,987.15","4,956.10","795.83M","0.13%"
"03-12-2019","4,972.75","5,013.20","5,015.15","4,955.15","822.04M","-0.61%"
"02-12-2019","5,003.10","5,021.25","5,029.20","4,989.70","1.61B","0.17%"
"29-11-2019","4,994.80","5,034.90","5,035.85","4,980.10","508.36M","-0.73%"
"28-11-2019","5,031.75","5,036.45","5,041.85","5,012.85","696.83M","0.03%"
"27-11-2019","5,030.25","5,006.20","5,036.45","5,005.70","473.23M","0.75%"
"26-11-2019","4,992.70","5,045.75","5,057.40","4,982.65","1.43B","-1.02%"
"25-11-2019","5,044.25","4,963.75","5,052.70","4,961.60","641.21M","1.71%"
"22-11-2019","4,959.25","4,986.45","4,988.90","4,945.45","586.35M","-0.51%"
"21-11-2019","4,984.60","5,032.80","5,039.60","4,979.50","1.05B","-0.62%"
"20-11-2019","5,015.55","5,019.95","5,036.30","4,989.40","1.95B","0.34%"
"19-11-2019","4,998.40","5,031.40","5,033.35","4,987.40","1.14B","-0.08%"
"18-11-2019","5,002.20","5,025.40","5,035.40","4,997.25","643.99M","-0.30%"
"15-11-2019","5,017.05","5,022.50","5,061.70","5,010.60","948.12M","0.08%"
"14-11-2019","5,013.05","5,022.40","5,030.20","4,998.50","664.25M","-0.27%"
"13-11-2019","5,026.50","5,048.85","5,063.30","5,014.95","305.35M","-0.25%"
"11-11-2019","5,039.20","5,064.45","5,078.30","5,029.85","189.65M","-0.58%"
"08-11-2019","5,068.55","5,118.35","5,126.10","5,063.85","314.22M","-1.07%"
"07-11-2019","5,123.25","5,130.00","5,132.15","5,094.75","244.14M","0.43%"
"06-11-2019","5,101.10","5,115.55","5,123.45","5,093.85","268.14M","-0.66%"
"05-11-2019","5,135.00","5,132.65","5,140.25","5,105.10","191.92M","0.05%"
"04-11-2019","5,132.30","5,178.15","5,185.20","5,125.80","260.09M","-0.69%"
"01-11-2019","5,168.05","5,174.35","5,195.05","5,152.25","927.84M","-0.03%"
"31-10-2019","5,169.75","5,167.70","5,181.20","5,155.85","514.00M","0.29%"
"30-10-2019","5,154.90","5,167.50","5,167.50","5,131.90","368.62M","0.57%"
"29-10-2019","5,125.50","5,083.00","5,133.20","5,054.75","455.00M","0.85%"
"25-10-2019","5,082.25","5,132.00","5,132.60","5,046.90","533.00M","-0.51%"
"24-10-2019","5,108.50","5,123.45","5,129.15","5,047.45","886.48M","-0.02%"
"23-10-2019","5,109.75","5,091.80","5,121.90","5,076.05","241.17M","0.34%"
"22-10-2019","5,092.20","5,090.60","5,141.15","5,083.05","215.74M","0.09%"
